Text1,Text2,Similarity
"DJI overbought: $AAPL, $AXP, $BA, $CVX, $IBM, $INTC, $VZ https://t.co/wMy1PnomJF",$AAPL iPhone shipments on track to exceed forecasts - MarketWatch https://t.co/2CXahJIX7d,0.9179483177409321
"At this growth rate , paying off the national debt will be extremely painful .","At this growth rate , paying off the national debt will be extremely painful .",1.0
SABMiller buys Meantime to quench thirst for craft beer,CRH adds CR Laurence to acquisitions tally for $1.3bn,1.0000000000000002
L&T 's net profit for the whole 2010 dropped to EUR 36 million from EUR 45 million for 2009 .,L&T 's net profit for the whole 2010 dropped to EUR 36 million from EUR 45 million for 2009 .,1.0
"Pretax loss totalled EUR 49.9 mn , compared to a loss of EUR 15.4 mn in the corresponding period in 2008 .","Pretax loss totalled EUR 49.9 mn , compared to a loss of EUR 15.4 mn in the corresponding period in 2008 .",1.0
"production facilities 6 July 2010 - Finnish investment group Neomarkka Oyj ( HEL : NEMBV ) said today that it will buy the former production facilities of Kuitu Finland Ltd , as part of negotiations on the option to invest in specialty cellulose fiber business .","Finnish investment group Neomarkka Oyj ( HEL : NEMBV ) said today that it will buy the former production facilities of Kuitu Finland Ltd , as part of negotiations on the option to invest in specialty cellulose fiber business .",0.9279996746514375
"Seven-month sales of Ragutis , which is controlled by the Finnish brewery Olvi , declined by 11.2 percent , to 15.41 million liters , and the company held 9.89 percent of the market .","Seven-month sales of Ragutis , which is controlled by the Finnish brewery Olvi , declined by 11.2 percent , to 15.41 million liters , and the company held 9.89 percent of the market .",1.0
"In the building and home improvement trade , sales decreased by 6.3 % , totalling EUR 154.1 mn .","In the building and home improvement trade , sales decreased by 6.3 % , totalling EUR 154.1 mn .",1.0000000000000002
The issuer is solely responsible for the content of this announcement .,The issuer is solely responsible for the content of this announcement .,1.0000000000000002
Diluted earnings per share ( EPS ) rose to EUR 0.52 versus EUR 0.09 .,Diluted earnings per share ( EPS ) rose to EUR 1.05 from EUR 0.64 .,0.9755458527264969
Diluted earnings per share ( EPS ) rose to EUR 0.52 versus EUR 0.09 .,Earnings per share EPS rose to EUR 0.11 from EUR 0.03 .,0.9102153336923046
Diluted earnings per share ( EPS ) rose to EUR 0.52 versus EUR 0.09 .,Diluted earnings per share ( EPS ) rose to EUR 3.68 from EUR 0.50 .,0.9008841678596747
Finnish media company Talentum Oyj 's net profit decreased to 2.5 mln euro ( $ 4.0 mln ) for the first quarter of 2008 from 3.0 mln euro ( $ 4.7 mln ) for the same period of 2007 .,Finnish media company Talentum Oyj 's net profit decreased to 2.5 mln euro ( $ 4.0 mln ) for the first quarter of 2008 from 3.0 mln euro ( $ 4.7 mln ) for the same period of 2007 .,1.0000000000000002
"Since the association 's data do not cover sales figures from about 100 small local breweries and sales of imported beer products , the actual market shares of its members are smaller than those given in the report .","Since the association 's data do not cover sales figures from about 100 small local breweries and sales of imported beer products , the actual market shares of its members are smaller than those given in the report .",1.0000000000000002
Nokia Siemens Networks has struggled to make a profit in the past two years .,Nokia Siemens Networks has struggled to make a profit in the past two years .,1.0
G4S slides on balance sheet worries,CompaniesDiageo stays neutral on India boardroom turmoil,1.0
Operating profit rose to EUR 3.2 mn from EUR 1.0 mn in the corresponding period in 2008 .,Operating profit rose to EUR 9.2 mn from EUR 6.8 mn in the corresponding period in 2007 .,0.9309774567049466
The output of the contracts totals 72 MWe .,The terms of the transactions remained undisclosed .,1.0
The output of the contracts totals 72 MWe .,$NFLX +3% of the lows,0.9434719083622222
18 March 2010 A leakage in the gypsum pond was detected today at the Talvivaara mine .,18 March 2010 A leakage in the gypsum pond was detected today at the Talvivaara mine .,1.0
Radiation and today is a full service house expert in radiation and nuclear safety issues .,STUK today is a full service house expert in radiation and nuclear safety issues .,0.9808757760218184
"Tesla Motors recalls 2,700 Model X SUVs $TSLA https://t.co/xDGrAExkKz","Tesla Motors recalls 2,700 Model X SUVs $TSLA https://t.co/F55dx4aegI",1.0
"Both operating profit and net sales for the 12-month period increased , respectively from EUR10 .5 m and EUR28 .8 m , as compared to the financial year 2004 .","Both operating profit and net sales for the 12-month period increased , respectively from EUR20 .8 m and EUR177 .7 m , as compared to the financial year 2004 .",1.0000000000000002
"Both operating profit and net sales for the 12-month period increased , respectively from EUR10 .5 m and EUR28 .8 m , as compared to the financial year 2004 .","Both operating profit and net sales for the 12-month period increased , respectively from EUR4 .7 m and EUR26 .7 m , as compared to 2004 .",0.9386435614525291
"Operating loss totalled EUR 0.3 mn , down from a profit of EUR 5.1 mn in the first half of 2009 .","Operating loss totalled EUR 0.3 mn , down from a profit of EUR 5.1 mn in the first half of 2009 .",1.0000000000000002
Basic banking activities continued as normal .,U.S. Debt Lures Schroders as ECB Depresses Rates,1.0
Ahlstrom 's share is quoted on the NASDAQ OMX Helsinki .,"Glaston 's share GLA1V is listed on the NASDAQ OMX Helsinki , Mid Cap List .",1.0000000000000002
"Net sales of Kyro 's main business area , Glaston Technologies , a manufacturer of glass processing machines , decreased to EUR 161.5 mn from EUR 164.1 mn in January-September 2005 .","Net sales of Kyro 's main business area , Glaston Technologies , a manufacturer of glass processing machines , decreased to EUR 161.5 mn from EUR 164.1 mn in January-September 2005 .",1.0
Pharmaceuticals group Orion Corp reported a fall in its third-quarter earnings that were hit by larger expenditures on R&D and marketing .,Pharmaceuticals group Orion Corp reported a fall in its third-quarter earnings that were hit by larger expenditures on R&D and marketing .,1.0
"In food trade , sales amounted to EUR320 .1 m , a decline of 1.1 % .","In food trade , sales amounted to EUR320 .1 m , a decline of 1.1 % .",1.0000000000000002
Hobby Hall 's sales decrease 26 pct due to implementing a new information system that involved changing in the principal of posting sales .,Hobby Hall 's sales decrease 26 pct due to implementing a new information system that involved changing in the principal of posting sales .,1.0000000000000002
"The period-end cash and cash equivalents totaled EUR6 .5 m , compared to EUR10 .5 m in the previous year .","The period-end cash and cash equivalents totaled EUR6 .5 m , compared to EUR10 .5 m in the previous year .",1.0
"In Finland , Sampo Bank , now part of the Danske Bank group , will lay off staff from the administrative and support functions .","In Finland , Sampo Bank , now part of the Danske Bank group , will lay off staff from the administrative and support functions .",1.0000000000000002
"The tightened competition situation in the production automation market has affected net sales during 2006 , Cencorp said .","The tightened competition situation in the production automation market has affected net sales during 2006 , Cencorp said .",1.0
The company slipped to an operating loss of EUR 2.6 million from a profit of EUR 1.3 million .,The company slipped to an operating loss of EUR 2.6 million from a profit of EUR 1.3 million .,1.0000000000000002
"All the ferries had run into trouble just outside the Stockholm archipelago , made up of more than 20,000 islands .","All the ferries had run into trouble just outside the Stockholm archipelago , made up of more than 20,000 islands .",1.0000000000000002
"The fair value change of investment properties was EUR 15.8 mn , compared to EUR 22.9 mn in the third quarter of 2009 .","The fair value change of investment properties was EUR 15.8 mn , compared to EUR 22.9 mn in the third quarter of 2009 .",1.0000000000000004
The value of the contracts is about EUR 3.3 mn .,The combined value of the planned investments is about EUR 30mn .,0.9219297252206142
"Finnish Suominen Corporation that makes wipes , nonwovens , and flexible packaging , expects changes in the market situation to reduce sales of Suominen 's nonwovens and wet wipes from the previously estimated volumes .","Finnish Suominen Corporation that makes wipes , nonwovens , and flexible packaging , expects changes in the market situation to reduce sales of Suominen 's nonwovens and wet wipes from the previously estimated volumes .",1.0000000000000002
"The company 's annual loss amounted to EEK 18mn , compared to a profit of EEK 7.3 mn in 2008 .","The company 's annual loss amounted to EEK 18mn , compared to a profit of EEK 7.3 mn in 2008 .",1.0
Earnings per share ( EPS ) amounted to a loss of EUR0 .05 .,Earnings per share ( EPS ) amounted to a loss of to EUR0 .06 .,0.9907903384354406
Earnings per share ( EPS ) amounted to a loss of EUR0 .05 .,Earnings per share ( EPS ) amounted to a loss of EUR0 .38 .,1.0
Earnings per share ( EPS ) amounted to a loss of EUR0 .05 .,Earnings per share ( EPS ) amounted to a loss of EUR0 .38 .,1.0
"However , the orders received during the period under review fell by 17 % quarter-on-quarter from the EUR 213 million recorded in the second quarter of 2010 .","However , the orders received during the period under review fell by 17 % quarter-on-quarter from the EUR 213 million recorded in the second quarter of 2010 .",1.0
"Result before taxes decreased to nearly EUR 14.5 mn , compared to nearly EUR 20mn in the previous accounting period .","Result before taxes decreased to nearly EUR 14.5 mn , compared to nearly EUR 20mn in the previous accounting period .",1.0000000000000002
The majority of the company 's personnel in Finland is temporarily laid off from one to six weeks in the period from February to June 2009 period .,The majority of the company 's personnel in Finland is temporarily laid off from one to six weeks in the period from February to June 2009 period .,1.0
